product_id,supplier_id,is_primary,cost_price
2,174,1,127.34
2,175,1,127.34
2,176,1,127.34
2,177,1,127.34
2,178,1,127.34
2,179,1,127.34
2,180,1,127.34
2,181,1,127.34
2,182,1,127.34
2,183,1,127.34
2,184,1,127.34
2,185,1,127.34
2,186,1,127.34
2,187,1,127.34
2,188,1,127.34
2,189,1,127.34
2,190,1,127.34
2,191,1,127.34
2,192,1,127.34
2,193,1,127.34
2,194,1,127.34
2,195,1,127.34
2,196,1,127.34
2,197,1,127.34
2,198,1,127.34
2,199,1,127.34
2,200,1,127.34
2,201,1,127.34
2,202,1,127.34
2,203,1,127.34
2,204,1,127.34
2,205,1,127.34
2,206,1,127.34
2,207,1,127.34
2,208,1,127.34
2,209,1,127.34
2,210,1,127.34
2,211,1,127.34
2,212,1,127.34
2,213,1,127.34
2,214,1,127.34
2,215,1,127.34
2,216,1,127.34
2,217,1,127.34
2,218,1,127.34
2,219,1,127.34
2,220,1,127.34
2,221,1,127.34
2,222,1,127.34
2,223,1,127.34
2,224,1,127.34
2,225,1,127.34
2,226,1,127.34
2,227,1,127.34
2,228,1,127.34
2,229,1,127.34
2,230,1,127.34
2,231,1,127.34
2,232,1,127.34
2,233,1,127.34
2,234,1,127.34
2,235,1,127.34
2,236,1,127.34
2,237,1,127.34
2,238,1,127.34
2,239,1,127.34
2,240,1,127.34
2,241,1,127.34
2,242,1,127.34
2,243,1,127.34
2,244,1,127.34
2,245,1,127.34
2,246,1,127.34
2,247,1,127.34
2,248,1,127.34
2,249,1,127.34
2,250,1,127.34
2,251,1,127.34
2,252,1,127.34
2,253,1,127.34
2,254,1,127.34
2,255,1,127.34
2,256,1,127.34
2,257,1,127.34
2,258,1,127.34
2,259,1,127.34
2,260,1,127.34
2,261,1,127.34
2,262,1,127.34
2,263,1,127.34
2,264,1,127.34
2,265,1,127.34
2,266,1,127.34
2,267,1,127.34
2,268,1,127.34
2,269,1,127.34
2,270,1,127.34
2,271,1,127.34
2,272,1,127.34
2,273,1,127.34
2,274,1,127.34
2,275,1,127.34
2,276,1,127.34
2,277,1,127.34
2,278,1,127.34
2,279,1,127.34
2,280,1,127.34
2,281,1,127.34
2,282,1,127.34
2,283,1,127.34
2,284,1,127.34
2,285,1,127.34
2,286,1,127.34
2,287,1,127.34
2,288,1,127.34
2,289,1,127.34
2,290,1,127.34
2,291,1,127.34
2,292,1,127.34
2,293,1,127.34
2,294,1,127.34
2,295,1,127.34
2,296,1,127.34
2,297,1,127.34
2,298,1,127.34
2,299,1,127.34
2,300,1,127.34
3,1,1,40.95
3,2,1,40.95
3,3,1,40.95
3,4,1,40.95
3,5,1,40.95
3,6,1,40.95
3,7,1,40.95
3,8,1,40.95
3,9,1,40.95
3,10,1,40.95
3,11,1,40.95
3,12,1,40.95
3,13,1,40.95
3,14,1,40.95
3,15,1,40.95
3,16,1,40.95
3,17,1,40.95
3,18,1,40.95
3,19,1,40.95
3,20,1,40.95
3,21,1,40.95
3,22,1,40.95
3,23,1,40.95
3,24,1,40.95
3,25,1,40.95
3,26,1,40.95
3,27,1,40.95
3,28,1,40.95
3,29,1,40.95
3,30,1,40.95
3,31,1,40.95
3,32,1,40.95
3,33,1,40.95
3,34,1,40.95
3,35,1,40.95
3,36,1,40.95
3,37,1,40.95
3,38,1,40.95
3,39,1,40.95
3,40,1,40.95
3,41,1,40.95
3,42,1,40.95
3,43,1,40.95
3,44,1,40.95
3,45,1,40.95
3,46,1,40.95
3,47,1,40.95
3,48,1,40.95
3,49,1,40.95
3,50,1,40.95
3,51,1,40.95
3,52,1,40.95
3,53,1,40.95
3,54,1,40.95
3,55,1,40.95
3,56,1,40.95
3,57,1,40.95
3,58,1,40.95
3,59,1,40.95
3,60,1,40.95
3,61,1,40.95
3,62,1,40.95
3,63,1,40.95
3,64,1,40.95
3,65,1,40.95
3,66,1,40.95
3,67,1,40.95
3,68,1,40.95
3,69,1,40.95
3,70,1,40.95
3,71,1,40.95
3,72,1,40.95
3,73,1,40.95
3,74,1,40.95
3,75,1,40.95
3,76,1,40.95
3,77,1,40.95
3,78,1,40.95
3,79,1,40.95
3,80,1,40.95
3,81,1,40.95
3,82,1,40.95
3,83,1,40.95
3,84,1,40.95
3,85,1,40.95
3,86,1,40.95
3,87,1,40.95
3,88,1,40.95
3,89,1,40.95
3,90,1,40.95
3,91,1,40.95
3,92,1,40.95
3,93,1,40.95
3,94,1,40.95
3,95,1,40.95
3,96,1,40.95
3,97,1,40.95
3,98,1,40.95
3,99,1,40.95
3,100,1,40.95
3,101,1,40.95
3,102,1,40.95
3,103,1,40.95
3,104,1,40.95
3,105,1,40.95
3,106,1,40.95
3,107,1,40.95
3,108,1,40.95
3,109,1,40.95
3,110,1,40.95
3,111,1,40.95
3,112,1,40.95
3,113,1,40.95
3,114,1,40.95
3,115,1,40.95
3,116,1,40.95
3,117,1,40.95
3,118,1,40.95
3,119,1,40.95
3,120,1,40.95
3,121,1,40.95
3,122,1,40.95
3,123,1,40.95
3,124,1,40.95
3,125,1,40.95
3,126,1,40.95
3,127,1,40.95
3,128,1,40.95
3,129,1,40.95
3,130,1,40.95
3,131,1,40.95
3,132,1,40.95
3,133,1,40.95
3,134,1,40.95
3,135,1,40.95
3,136,1,40.95
3,137,1,40.95
3,138,1,40.95
3,139,1,40.95
3,140,1,40.95
3,141,1,40.95
3,142,1,40.95
3,143,1,40.95
3,144,1,40.95
3,145,1,40.95
3,146,1,40.95
3,147,1,40.95
3,148,1,40.95
3,149,1,40.95
3,150,1,40.95
3,151,1,40.95
3,152,1,40.95
3,153,1,40.95
3,154,1,40.95
3,155,1,40.95
3,156,1,40.95
3,157,1,40.95
3,158,1,40.95
3,159,1,40.95
3,160,1,40.95
3,161,1,40.95
3,162,1,40.95
3,163,1,40.95
3,164,1,40.95
3,165,1,40.95
3,166,1,40.95
3,167,1,40.95
3,168,1,40.95
3,169,1,40.95
3,170,1,40.95
3,171,1,40.95
3,172,1,40.95
3,173,1,40.95
3,174,1,40.95
3,175,1,40.95
3,176,1,40.95
3,177,1,40.95
3,178,1,40.95
3,179,1,40.95
3,180,1,40.95
3,181,1,40.95
3,182,1,40.95
3,183,1,40.95
3,184,1,40.95
3,185,1,40.95
3,186,1,40.95
3,187,1,40.95
3,188,1,40.95
3,189,1,40.95
3,190,1,40.95
3,191,1,40.95
3,192,1,40.95
3,193,1,40.95
3,194,1,40.95
3,195,1,40.95
3,196,1,40.95
3,197,1,40.95
3,198,1,40.95
3,199,1,40.95
3,200,1,40.95
3,201,1,40.95
3,202,1,40.95
3,203,1,40.95
3,204,1,40.95
3,205,1,40.95
3,206,1,40.95
3,207,1,40.95
3,208,1,40.95
3,209,1,40.95
3,210,1,40.95
3,211,1,40.95
3,212,1,40.95
3,213,1,40.95
3,214,1,40.95
3,215,1,40.95
3,216,1,40.95
3,217,1,40.95
3,218,1,40.95
3,219,1,40.95
3,220,1,40.95
3,221,1,40.95
3,222,1,40.95
3,223,1,40.95
3,224,1,40.95
3,225,1,40.95
3,226,1,40.95
3,227,1,40.95
3,228,1,40.95
3,229,1,40.95
3,230,1,40.95
3,231,1,40.95
3,232,1,40.95
3,233,1,40.95
3,234,1,40.95
3,235,1,40.95
3,236,1,40.95
3,237,1,40.95
3,238,1,40.95
3,239,1,40.95
3,240,1,40.95
3,241,1,40.95
3,242,1,40.95
3,243,1,40.95
3,244,1,40.95
3,245,1,40.95
3,246,1,40.95
3,247,1,40.95
3,248,1,40.95
3,249,1,40.95
3,250,1,40.95
3,251,1,40.95
3,252,1,40.95
3,253,1,40.95
3,254,1,40.95
3,255,1,40.95
3,256,1,40.95
3,257,1,40.95
3,258,1,40.95
3,259,1,40.95
3,260,1,40.95
3,261,1,40.95
3,262,1,40.95
3,263,1,40.95
3,264,1,40.95
3,265,1,40.95
3,266,1,40.95
3,267,1,40.95
3,268,1,40.95
3,269,1,40.95
3,270,1,40.95
3,271,1,40.95
3,272,1,40.95
3,273,1,40.95
3,274,1,40.95
3,275,1,40.95
3,276,1,40.95
3,277,1,40.95
3,278,1,40.95
3,279,1,40.95
3,280,1,40.95
3,281,1,40.95
3,282,1,40.95
3,283,1,40.95
3,284,1,40.95
3,285,1,40.95
3,286,1,40.95
3,287,1,40.95
3,288,1,40.95
3,289,1,40.95
3,290,1,40.95
3,291,1,40.95
3,292,1,40.95
3,293,1,40.95
3,294,1,40.95
3,295,1,40.95
3,296,1,40.95
3,297,1,40.95
3,298,1,40.95
3,299,1,40.95
3,300,1,40.95
4,1,1,33.94
4,2,1,33.94
4,3,1,33.94
4,4,1,33.94
4,5,1,33.94
4,6,1,33.94
4,7,1,33.94
4,8,1,33.94
4,9,1,33.94
4,10,1,33.94
4,11,1,33.94
4,12,1,33.94
4,13,1,33.94
4,14,1,33.94
4,15,1,33.94
4,16,1,33.94
4,17,1,33.94
4,18,1,33.94
4,19,1,33.94
4,20,1,33.94
4,21,1,33.94
4,22,1,33.94
4,23,1,33.94
4,24,1,33.94
4,25,1,33.94
4,26,1,33.94
4,27,1,33.94
4,28,1,33.94
4,29,1,33.94
4,30,1,33.94
4,31,1,33.94
4,32,1,33.94
4,33,1,33.94
4,34,1,33.94
4,35,1,33.94
4,36,1,33.94
4,37,1,33.94
4,38,1,33.94
4,39,1,33.94
4,40,1,33.94
4,41,1,33.94
4,42,1,33.94
4,43,1,33.94
4,44,1,33.94
4,45,1,33.94
4,46,1,33.94
4,47,1,33.94
4,48,1,33.94
4,49,1,33.94
4,50,1,33.94
4,51,1,33.94
4,52,1,33.94
4,53,1,33.94
4,54,1,33.94
4,55,1,33.94
4,56,1,33.94
4,57,1,33.94
4,58,1,33.94
4,59,1,33.94
4,60,1,33.94
4,61,1,33.94
4,62,1,33.94
4,63,1,33.94
4,64,1,33.94
4,65,1,33.94
4,66,1,33.94
4,67,1,33.94
4,68,1,33.94
4,69,1,33.94
4,70,1,33.94
4,71,1,33.94
4,72,1,33.94
4,73,1,33.94
4,74,1,33.94
4,75,1,33.94
4,76,1,33.94
4,77,1,33.94
4,78,1,33.94
4,79,1,33.94
4,80,1,33.94
4,81,1,33.94
4,82,1,33.94
4,83,1,33.94
4,84,1,33.94
4,85,1,33.94
4,86,1,33.94
4,87,1,33.94
4,88,1,33.94
4,89,1,33.94
4,90,1,33.94
4,91,1,33.94
4,92,1,33.94
4,93,1,33.94
4,94,1,33.94
4,95,1,33.94
4,96,1,33.94
4,97,1,33.94
4,98,1,33.94
4,99,1,33.94
4,100,1,33.94
4,101,1,33.94
4,102,1,33.94
4,103,1,33.94
4,104,1,33.94
4,105,1,33.94
4,106,1,33.94
4,107,1,33.94
4,108,1,33.94
4,109,1,33.94
4,110,1,33.94
4,111,1,33.94
4,112,1,33.94
4,113,1,33.94
4,114,1,33.94
4,115,1,33.94
4,116,1,33.94
4,117,1,33.94
4,118,1,33.94
4,119,1,33.94
4,120,1,33.94
4,121,1,33.94
4,122,1,33.94
4,123,1,33.94
4,124,1,33.94
4,125,1,33.94
4,126,1,33.94
4,127,1,33.94
4,128,1,33.94
4,129,1,33.94
4,130,1,33.94
4,131,1,33.94
4,132,1,33.94
4,133,1,33.94
4,134,1,33.94
4,135,1,33.94
4,136,1,33.94
4,137,1,33.94
4,138,1,33.94
4,139,1,33.94
4,140,1,33.94
4,141,1,33.94
4,142,1,33.94
4,143,1,33.94
4,144,1,33.94
4,145,1,33.94
4,146,1,33.94
4,147,1,33.94
4,148,1,33.94
4,149,1,33.94
4,150,1,33.94
4,151,1,33.94
4,152,1,33.94
4,153,1,33.94
4,154,1,33.94
4,155,1,33.94
4,156,1,33.94
4,157,1,33.94
4,158,1,33.94
4,159,1,33.94
4,160,1,33.94
4,161,1,33.94
4,162,1,33.94
4,163,1,33.94
4,164,1,33.94
4,165,1,33.94
4,166,1,33.94
4,167,1,33.94
4,168,1,33.94
4,169,1,33.94
4,170,1,33.94
4,171,1,33.94
4,172,1,33.94
4,173,1,33.94
4,174,1,33.94
4,175,1,33.94
4,176,1,33.94
4,177,1,33.94
4,178,1,33.94
4,179,1,33.94
4,180,1,33.94
4,181,1,33.94
4,182,1,33.94
4,183,1,33.94
4,184,1,33.94
4,185,1,33.94
4,186,1,33.94
4,187,1,33.94
4,188,1,33.94
4,189,1,33.94
4,190,1,33.94
4,191,1,33.94
4,192,1,33.94
4,193,1,33.94
4,194,1,33.94
4,195,1,33.94
4,196,1,33.94
4,197,1,33.94
4,198,1,33.94
4,199,1,33.94
4,200,1,33.94
4,201,1,33.94
4,202,1,33.94
4,203,1,33.94
4,204,1,33.94
4,205,1,33.94
4,206,1,33.94
4,207,1,33.94
4,208,1,33.94
4,209,1,33.94
4,210,1,33.94
4,211,1,33.94
4,212,1,33.94
4,213,1,33.94
4,214,1,33.94
4,215,1,33.94
4,216,1,33.94
4,217,1,33.94
4,218,1,33.94
4,219,1,33.94
4,220,1,33.94
4,221,1,33.94
4,222,1,33.94
4,223,1,33.94
4,224,1,33.94
4,225,1,33.94
4,226,1,33.94
4,227,1,33.94
4,228,1,33.94
4,229,1,33.94
4,230,1,33.94
4,231,1,33.94
4,232,1,33.94
4,233,1,33.94
4,234,1,33.94
4,235,1,33.94
4,236,1,33.94
4,237,1,33.94
4,238,1,33.94
4,239,1,33.94
4,240,1,33.94
4,241,1,33.94
4,242,1,33.94
4,243,1,33.94
4,244,1,33.94
4,245,1,33.94
4,246,1,33.94
4,247,1,33.94
4,248,1,33.94
4,249,1,33.94
4,250,1,33.94
4,251,1,33.94
4,252,1,33.94
4,253,1,33.94
4,254,1,33.94
4,255,1,33.94
4,256,1,33.94
4,257,1,33.94
4,258,1,33.94
4,259,1,33.94
4,260,1,33.94
4,261,1,33.94
4,262,1,33.94
4,263,1,33.94
4,264,1,33.94
4,265,1,33.94
4,266,1,33.94
4,267,1,33.94
4,268,1,33.94
4,269,1,33.94
4,270,1,33.94
4,271,1,33.94
4,272,1,33.94
4,273,1,33.94
4,274,1,33.94
4,275,1,33.94
4,276,1,33.94
4,277,1,33.94
4,278,1,33.94
4,279,1,33.94
4,280,1,33.94
4,281,1,33.94
4,282,1,33.94
4,283,1,33.94
4,284,1,33.94
4,285,1,33.94
4,286,1,33.94
4,287,1,33.94
4,288,1,33.94
4,289,1,33.94
4,290,1,33.94
4,291,1,33.94
4,292,1,33.94
4,293,1,33.94
4,294,1,33.94
4,295,1,33.94
4,296,1,33.94
4,297,1,33.94
4,298,1,33.94
4,299,1,33.94
4,300,1,33.94
5,1,1,58.53
5,2,1,58.53
5,3,1,58.53
5,4,1,58.53
5,5,1,58.53
5,6,1,58.53
5,7,1,58.53
5,8,1,58.53
5,9,1,58.53
5,10,1,58.53
5,11,1,58.53
5,12,1,58.53
5,13,1,58.53
5,14,1,58.53
5,15,1,58.53
5,16,1,58.53
5,17,1,58.53
5,18,1,58.53
5,19,1,58.53
5,20,1,58.53
5,21,1,58.53
5,22,1,58.53
5,23,1,58.53
5,24,1,58.53
5,25,1,58.53
5,26,1,58.53
5,27,1,58.53
5,28,1,58.53
5,29,1,58.53
5,30,1,58.53
5,31,1,58.53
5,32,1,58.53
5,33,1,58.53
5,34,1,58.53
5,35,1,58.53
5,36,1,58.53
5,37,1,58.53
5,38,1,58.53
5,39,1,58.53
5,40,1,58.53
5,41,1,58.53
5,42,1,58.53
5,43,1,58.53
5,44,1,58.53
5,45,1,58.53
5,46,1,58.53
5,47,1,58.53
5,48,1,58.53
5,49,1,58.53
5,50,1,58.53
5,51,1,58.53
5,52,1,58.53
5,53,1,58.53
5,54,1,58.53
5,55,1,58.53
5,56,1,58.53
5,57,1,58.53
5,58,1,58.53
5,59,1,58.53
5,60,1,58.53
5,61,1,58.53
5,62,1,58.53
5,63,1,58.53
5,64,1,58.53
5,65,1,58.53
5,66,1,58.53
5,67,1,58.53
5,68,1,58.53
5,69,1,58.53
5,70,1,58.53
5,71,1,58.53
5,72,1,58.53
5,73,1,58.53
5,74,1,58.53
5,75,1,58.53
5,76,1,58.53
5,77,1,58.53
5,78,1,58.53
5,79,1,58.53
5,80,1,58.53
5,81,1,58.53
5,82,1,58.53
5,83,1,58.53
5,84,1,58.53
5,85,1,58.53
5,86,1,58.53
5,87,1,58.53
5,88,1,58.53
5,89,1,58.53
5,90,1,58.53
5,91,1,58.53
5,92,1,58.53
5,93,1,58.53
5,94,1,58.53
5,95,1,58.53
5,96,1,58.53
5,97,1,58.53
5,98,1,58.53
5,99,1,58.53
5,100,1,58.53
5,101,1,58.53
5,102,1,58.53
5,103,1,58.53
5,104,1,58.53
5,105,1,58.53
5,106,1,58.53
5,107,1,58.53
5,108,1,58.53
5,109,1,58.53
5,110,1,58.53
5,111,1,58.53
5,112,1,58.53
5,113,1,58.53
5,114,1,58.53
5,115,1,58.53
5,116,1,58.53
5,117,1,58.53
5,118,1,58.53
5,119,1,58.53
5,120,1,58.53
5,121,1,58.53
5,122,1,58.53
5,123,1,58.53
5,124,1,58.53
5,125,1,58.53
5,126,1,58.53
5,127,1,58.53
5,128,1,58.53
5,129,1,58.53
5,130,1,58.53
5,131,1,58.53
5,132,1,58.53
5,133,1,58.53
5,134,1,58.53
5,135,1,58.53
5,136,1,58.53
5,137,1,58.53
5,138,1,58.53
5,139,1,58.53
5,140,1,58.53
5,141,1,58.53
5,142,1,58.53
5,143,1,58.53
5,144,1,58.53
5,145,1,58.53
5,146,1,58.53
5,147,1,58.53
5,148,1,58.53
5,149,1,58.53
5,150,1,58.53
5,151,1,58.53
5,152,1,58.53
5,153,1,58.53
5,154,1,58.53
5,155,1,58.53
5,156,1,58.53
5,157,1,58.53
5,158,1,58.53
5,159,1,58.53
5,160,1,58.53
5,161,1,58.53
5,162,1,58.53
5,163,1,58.53
5,164,1,58.53
5,165,1,58.53
5,166,1,58.53
5,167,1,58.53
5,168,1,58.53
5,169,1,58.53
5,170,1,58.53
5,171,1,58.53
5,172,1,58.53
5,173,1,58.53
5,174,1,58.53
5,175,1,58.53
5,176,1,58.53
5,177,1,58.53
5,178,1,58.53
5,179,1,58.53
5,180,1,58.53
5,181,1,58.53
5,182,1,58.53
5,183,1,58.53
5,184,1,58.53
5,185,1,58.53
5,186,1,58.53
5,187,1,58.53
5,188,1,58.53
5,189,1,58.53
5,190,1,58.53
5,191,1,58.53
5,192,1,58.53
5,193,1,58.53
5,194,1,58.53
5,195,1,58.53
5,196,1,58.53
